中文简称,地区码,区域名称,上级区域编码,
书坊乡,350703201,书坊乡,350703,
回龙乡,350703202,回龙乡,350703,
双溪街道,350721001,双溪街道,350721,
建西镇,350721100,建西镇,350721,
洋口镇,350721101,洋口镇,350721,
元坑镇,350721102,元坑镇,350721,
埔上镇,350721103,埔上镇,350721,
大历镇,350721104,大历镇,350721,
大干镇,350721105,大干镇,350721,
仁寿镇,350721106,仁寿镇,350721,
洋墩乡,350721200,洋墩乡,350721,
郑坊乡,350721201,郑坊乡,350721,
岚下乡,350721202,岚下乡,350721,
高阳乡,350721203,高阳乡,350721,
南浦街道,350722001,南浦街道,350722,
河滨街道,350722002,河滨街道,350722,
富岭镇,350722101,富岭镇,350722,
石陂镇,350722102,石陂镇,350722,
临江镇,350722103,临江镇,350722,
仙阳镇,350722104,仙阳镇,350722,
水北街镇,350722105,水北街镇,350722,
永兴镇,350722106,永兴镇,350722,
忠信镇,350722107,忠信镇,350722,
莲塘镇,350722108,莲塘镇,350722,
九牧镇,350722109,九牧镇,350722,
万安乡,350722200,万安乡,350722,
古楼乡,350722201,古楼乡,350722,
山下乡,350722202,山下乡,350722,
枫溪乡,350722203,枫溪乡,350722,
濠村乡,350722204,濠村乡,350722,
管厝乡,350722205,管厝乡,350722,
盘亭乡,350722206,盘亭乡,350722,
官路乡,350722207,官路乡,350722,
水南农场,350722400,水南农场,350722,
杭川镇,350723100,杭川镇,350723,
寨里镇,350723101,寨里镇,350723,
止马镇,350723102,止马镇,350723,
鸾风乡,350723200,鸾风乡,350723,
崇仁乡,350723201,崇仁乡,350723,
李坊乡,350723202,李坊乡,350723,
华桥乡,350723203,华桥乡,350723,
司前乡,350723204,司前乡,350723,
松源街道,350724001,松源街道,350724,
郑墩镇,350724101,郑墩镇,350724,
渭田镇,350724102,渭田镇,350724,
河东乡,350724200,河东乡,350724,
茶平乡,350724201,茶平乡,350724,
旧县乡,350724202,旧县乡,350724,
溪东乡,350724203,溪东乡,350724,
花桥乡,350724204,花桥乡,350724,
祖墩乡,350724205,祖墩乡,350724,
熊山街道,350725001,熊山街道,350725,
东平镇,350725101,东平镇,350725,
石屯镇,350725102,石屯镇,350725,
铁山镇,350725103,铁山镇,350725,
镇前镇,350725104,镇前镇,350725,
星溪乡,350725200,星溪乡,350725,
外屯乡,350725201,外屯乡,350725,
杨源乡,350725202,杨源乡,350725,
澄源乡,350725203,澄源乡,350725,
岭腰乡,350725204,岭腰乡,350725,
昭阳街道,350781001,昭阳街道,350781,
通泰街道,350781002,通泰街道,350781,
水北街道,350781003,水北街道,350781,
晒口街道,350781004,晒口街道,350781,
城郊镇,350781100,城郊镇,350781,
水北镇,350781101,水北镇,350781,
下沙镇,350781102,下沙镇,350781,
卫闽镇,350781103,卫闽镇,350781,
沿山镇,350781104,沿山镇,350781,
拿口镇,350781105,拿口镇,350781,
洪墩镇,350781106,洪墩镇,350781,
大埠岗镇,350781107,大埠岗镇,350781,
和平镇,350781108,和平镇,350781,
肖家坊镇,350781109,肖家坊镇,350781,
大竹镇,350781110,大竹镇,350781,
吴家塘镇,350781111,吴家塘镇,350781,
桂林乡,350781200,桂林乡,350781,
张厝乡,350781201,张厝乡,350781,
金坑乡,350781202,金坑乡,350781,
崇安街道,350782001,崇安街道,350782,
新丰街道,350782002,新丰街道,350782,
武夷街道,350782003,武夷街道,350782,
星村镇,350782100,星村镇,350782,
兴田镇,350782101,兴田镇,350782,
五夫镇,350782102,五夫镇,350782,
上梅乡,350782200,上梅乡,350782,
吴屯乡,350782201,吴屯乡,350782,
岚谷乡,350782202,岚谷乡,350782,
洋庄乡,350782203,洋庄乡,350782,
建安街道,350783001,建安街道,350783,
通济街道,350783002,通济街道,350783,
瓯宁街道,350783003,瓯宁街道,350783,
芝山街道,350783004,芝山街道,350783,
徐墩镇,350783100,徐墩镇,350783,
吉阳镇,350783101,吉阳镇,350783,
房道镇,350783102,房道镇,350783,
南雅镇,350783103,南雅镇,350783,
迪口镇,350783104,迪口镇,350783,
小桥镇,350783105,小桥镇,350783,
玉山镇,350783106,玉山镇,350783,
东游镇,350783107,东游镇,350783,
东峰镇,350783108,东峰镇,350783,
小松镇,350783109,小松镇,350783,
顺阳乡,350783200,顺阳乡,350783,
水源乡,350783201,水源乡,350783,
川石乡,350783202,川石乡,350783,
龙村乡,350783203,龙村乡,350783,
东城街道,350802001,东城街道,350802,
南城街道,350802002,南城街道,350802,
西城街道,350802003,西城街道,350802,
中城街道,350802004,中城街道,350802,
西陂街道,350802005,西陂街道,350802,
曹溪街道,350802006,曹溪街道,350802,
东肖街道,350802007,东肖街道,350802,
龙门街道,350802008,龙门街道,350802,
铁山街道,350802009,铁山街道,350802,
北城街道,350802010,北城街道,350802,
红坊镇,350802100,红坊镇,350802,
适中镇,350802101,适中镇,350802,
雁石镇,350802102,雁石镇,350802,
白沙镇,350802103,白沙镇,350802,
万安镇,350802104,万安镇,350802,
大池镇,350802105,大池镇,350802,
小池镇,350802106,小池镇,350802,
江山镇,350802107,江山镇,350802,
苏坂镇,350802108,苏坂镇,350802,
岩山镇,350802109,岩山镇,350802,
凤城街道,350803001,凤城街道,350803,
坎市镇,350803101,坎市镇,350803,
下洋镇,350803102,下洋镇,350803,
湖雷镇,350803103,湖雷镇,350803,
高陂镇,350803104,高陂镇,350803,
抚市镇,350803105,抚市镇,350803,
湖坑镇,350803106,湖坑镇,350803,
培丰镇,350803107,培丰镇,350803,
龙潭镇,350803108,龙潭镇,350803,
峰市镇,350803109,峰市镇,350803,
城郊乡,350803200,城郊乡,350803,
西溪乡,350803201,西溪乡,350803,
金砂乡,350803202,金砂乡,350803,
仙师乡,350803203,仙师乡,350803,
洪山乡,350803204,洪山乡,350803,
湖山乡,350803205,湖山乡,350803,
岐岭乡,350803206,岐岭乡,350803,
古竹乡,350803207,古竹乡,350803,
堂堡乡,350803208,堂堡乡,350803,
合溪乡,350803209,合溪乡,350803,
虎岗镇,350803210,虎岗镇,350803,
大溪乡,350803211,大溪乡,350803,
陈东乡,350803212,陈东乡,350803,
高头乡,350803213,高头乡,350803,
汀州镇,350821100,汀州镇,350821,
大同镇,350821101,大同镇,350821,
古城镇,350821102,古城镇,350821,
新桥镇,350821103,新桥镇,350821,
馆前镇,350821104,馆前镇,350821,
童坊镇,350821105,童坊镇,350821,
河田镇,350821106,河田镇,350821,
南山镇,350821107,南山镇,350821,
濯田镇,350821108,濯田镇,350821,
四都镇,350821109,四都镇,350821,
涂坊镇,350821110,涂坊镇,350821,
策武镇,350821111,策武镇,350821,
三洲镇,350821112,三洲镇,350821,
铁长乡,350821201,铁长乡,350821,
庵杰乡,350821202,庵杰乡,350821,
宣成乡,350821204,宣成乡,350821,
红山乡,350821205,红山乡,350821,
羊牯乡,350821206,羊牯乡,350821,
临江镇,350823100,临江镇,350823,
临城镇,350823101,临城镇,350823,
中都镇,350823102,中都镇,350823,
蓝溪镇,350823103,蓝溪镇,350823,
稔田镇,350823104,稔田镇,350823,
白砂镇,350823105,白砂镇,350823,
古田镇,350823106,古田镇,350823,
才溪镇,350823107,才溪镇,350823,
南阳镇,350823108,南阳镇,350823,
蛟洋镇,350823109,蛟洋镇,350823,
旧县镇,350823110,旧县镇,350823,
湖洋镇,350823111,湖洋镇,350823,
溪口镇,350823112,溪口镇,350823,
下都镇,350823201,下都镇,350823,
庐丰畲族乡,350823202,庐丰畲族乡,350823,
太拔镇,350823203,太拔镇,350823,
茶地镇,350823205,茶地镇,350823,
泮境乡,350823206,泮境乡,350823,
步云乡,350823208,步云乡,350823,
通贤镇,350823210,通贤镇,350823,
官庄畲族乡,350823211,官庄畲族乡,350823,
珊瑚乡,350823212,珊瑚乡,350823,
平川镇,350824100,平川镇,350824,
中山镇,350824101,中山镇,350824,
岩前镇,350824102,岩前镇,350824,
十方镇,350824103,十方镇,350824,
中堡镇,350824104,中堡镇,350824,
桃溪镇,350824105,桃溪镇,350824,
城厢镇,350824106,城厢镇,350824,
象洞镇,350824111,象洞镇,350824,
万安镇,350824201,万安镇,350824,
东留镇,350824202,东留镇,350824,
民主乡,350824203,民主乡,350824,
下坝乡,350824204,下坝乡,350824,
中赤乡,350824205,中赤乡,350824,
武东镇,350824207,武东镇,350824,
永平镇,350824208,永平镇,350824,
湘店乡,350824209,湘店乡,350824,
大禾乡,350824210,大禾乡,350824,
莲峰镇,350825100,莲峰镇,350825,
北团镇,350825101,北团镇,350825,
姑田镇,350825102,姑田镇,350825,
朋口镇,350825103,朋口镇,350825,
莒溪镇,350825104,莒溪镇,350825,
新泉镇,350825105,新泉镇,350825,
庙前镇,350825106,庙前镇,350825,
文亨镇,350825107,文亨镇,350825,
揭乐乡,350825200,揭乐乡,350825,
塘前乡,350825201,塘前乡,350825,
隔川乡,350825202,隔川乡,350825,
四堡乡,350825203,四堡乡,350825,
罗坊乡,350825204,罗坊乡,350825,
林坊乡,350825205,林坊乡,350825,
曲溪乡,350825208,曲溪乡,350825,
赖源乡,350825209,赖源乡,350825,
宣和乡,350825210,宣和乡,350825,
菁城街道,350881001,菁城街道,350881,
桂林街道,350881002,桂林街道,350881,
新桥镇,350881100,新桥镇,350881,
双洋镇,350881101,双洋镇,350881,
永福镇,350881102,永福镇,350881,
溪南镇,350881103,溪南镇,350881,
和平镇,350881104,和平镇,350881,
拱桥镇,350881105,拱桥镇,350881,
象湖镇,350881106,象湖镇,350881,
赤水镇,350881107,赤水镇,350881,
西园镇,350881108,西园镇,350881,
南洋镇,350881109,南洋镇,350881,
芦芝乡,350881200,芦芝乡,350881,
官田乡,350881203,官田乡,350881,
吾祠乡,350881204,吾祠乡,350881,
灵地乡,350881205,灵地乡,350881,
蕉南街道,350902001,蕉南街道,350902,
蕉北街道,350902002,蕉北街道,350902,
城南镇,350902100,城南镇,350902,
漳湾镇,350902101,漳湾镇,350902,
七都镇,350902102,七都镇,350902,
八都镇,350902103,八都镇,350902,
九都镇,350902104,九都镇,350902,
霍童镇,350902105,霍童镇,350902,
赤溪镇,350902106,赤溪镇,350902,
洋中镇,350902107,洋中镇,350902,
飞鸾镇,350902108,飞鸾镇,350902,
三都镇,350902109,三都镇,350902,
金涵畲族乡,350902200,金涵畲族乡,350902,
洪口乡,350902201,洪口乡,350902,
石后乡,350902202,石后乡,350902,
虎贝乡,350902203,虎贝乡,350902,
东侨开发区,350902500,东侨开发区,350902,
松城街道,350921001,松城街道,350921,
松港街道,350921002,松港街道,350921,
长春镇,350921101,长春镇,350921,
牙城镇,350921102,牙城镇,350921,
溪南镇,350921103,溪南镇,350921,
沙江镇,350921104,沙江镇,350921,
下浒镇,350921105,下浒镇,350921,
三沙镇,350921106,三沙镇,350921,
盐田畲族乡,350921200,盐田畲族乡,350921,
水门畲族乡,350921201,水门畲族乡,350921,
崇儒畲族乡,350921202,崇儒畲族乡,350921,
柏洋乡,350921203,柏洋乡,350921,
北壁乡,350921204,北壁乡,350921,
海岛乡,350921205,海岛乡,350921,
城东街道,350922001,城东街道,350922,
城西街道,350922002,城西街道,350922,
平湖镇,350922101,平湖镇,350922,
大桥镇,350922102,大桥镇,350922,
黄田镇,350922103,黄田镇,350922,
鹤塘镇,350922104,鹤塘镇,350922,
杉洋镇,350922105,杉洋镇,350922,
凤都镇,350922106,凤都镇,350922,
水口镇,350922107,水口镇,350922,
大甲镇,350922108,大甲镇,350922,
吉巷乡,350922201,吉巷乡,350922,
泮洋乡,350922203,泮洋乡,350922,
凤埔乡,350922204,凤埔乡,350922,
卓洋乡,350922205,卓洋乡,350922,
古峰镇,350923100,古峰镇,350923,
双溪镇,350923101,双溪镇,350923,
黛溪镇,350923102,黛溪镇,350923,
长桥镇,350923103,长桥镇,350923,
屏城乡,350923200,屏城乡,350923,
棠口乡,350923201,棠口乡,350923,
甘棠乡,350923202,甘棠乡,350923,
熙岭乡,350923203,熙岭乡,350923,
路下乡,350923204,路下乡,350923,
寿山乡,350923205,寿山乡,350923,
岭下乡,350923206,岭下乡,350923,
鳌阳镇,350924100,鳌阳镇,350924,
斜滩镇,350924101,斜滩镇,350924,
南阳镇,350924102,南阳镇,350924,
武曲镇,350924103,武曲镇,350924,
犀溪镇,350924104,犀溪镇,350924,
平溪镇,350924105,平溪镇,350924,
凤阳镇,350924106,凤阳镇,350924,
大安乡,350924200,大安乡,350924,
坑底乡,350924201,坑底乡,350924,
清源乡,350924202,清源乡,350924,
竹管垅乡,350924203,竹管垅乡,350924,
芹洋乡,350924205,芹洋乡,350924,
托溪乡,350924206,托溪乡,350924,
下党乡,350924209,下党乡,350924,
狮城镇,350925100,狮城镇,350925,
咸村镇,350925101,咸村镇,350925,
浦源镇,350925102,浦源镇,350925,
七步镇,350925103,七步镇,350925,
李墩镇,350925104,李墩镇,350925,
纯池镇,350925105,纯池镇,350925,
泗桥乡,350925200,泗桥乡,350925,
礼门乡,350925201,礼门乡,350925,
玛坑乡,350925202,玛坑乡,350925,
双城镇,350926100,双城镇,350926,
富溪镇,350926101,富溪镇,350926,
城郊乡,350926200,城郊乡,350926,
乍洋乡,350926201,乍洋乡,350926,
东源乡,350926202,东源乡,350926,
黄柏乡,350926203,黄柏乡,350926,
宅中乡,350926204,宅中乡,350926,
楮坪乡,350926205,楮坪乡,350926,
英山乡,350926206,英山乡,350926,
城南街道,350981001,城南街道,350981,
城北街道,350981002,城北街道,350981,
阳头街道,350981003,阳头街道,350981,
罗江街道,350981004,罗江街道,350981,
赛岐镇,350981100,赛岐镇,350981,
穆阳镇,350981101,穆阳镇,350981,
上白石镇,350981102,上白石镇,350981,
潭头镇,350981103,潭头镇,350981,
社口镇,350981104,社口镇,350981,
晓阳镇,350981105,晓阳镇,350981,
溪潭镇,350981106,溪潭镇,350981,
甘棠镇,350981107,甘棠镇,350981,
下白石镇,350981108,下白石镇,350981,
溪尾镇,350981109,溪尾镇,350981,
溪柄镇,350981110,溪柄镇,350981,
湾坞镇,350981111,湾坞镇,350981,
城阳镇,350981112,城阳镇,350981,
坂中畲族乡,350981201,坂中畲族乡,350981,
范坑乡,350981202,范坑乡,350981,
穆云畲族乡,350981203,穆云畲族乡,350981,
康厝畲族乡,350981204,康厝畲族乡,350981,
松罗乡,350981206,松罗乡,350981,
福安畲族开发区,350981501,福安畲族开发区,350981,
湾坞工业集中区,350981502,湾坞工业集中区,350981,
桐山街道,350982001,桐山街道,350982,
桐城街道,350982002,桐城街道,350982,
山前街道,350982003,山前街道,350982,
贯岭镇,350982100,贯岭镇,350982,
前岐镇,350982101,前岐镇,350982,
沙埕镇,350982102,沙埕镇,350982,
店下镇,350982103,店下镇,350982,
太姥山镇,350982104,太姥山镇,350982,
_溪镇,350982105,_溪镇,350982,
白琳镇,350982106,白琳镇,350982,
点头镇,350982107,点头镇,350982,
管阳镇,350982108,管阳镇,350982,
嵛山镇,350982109,嵛山镇,350982,
硖门畲族乡,350982200,硖门畲族乡,350982,
叠石乡,350982201,叠石乡,350982,
佳阳乡,350982202,佳阳乡,350982,
龙安开发区,350982500,龙安开发区,350982,
公园街道,360102001,公园街道,360102,
滕王阁街道,360102002,滕王阁街道,360102,
八一桥街道,360102003,八一桥街道,360102,
百花洲街道,360102004,百花洲街道,360102,
墩子塘街道,360102005,墩子塘街道,360102,
大院街道,360102006,大院街道,360102,
豫章街道,360102007,豫章街道,360102,
董家窑街道,360102008,董家窑街道,360102,
彭家桥街道,360102009,彭家桥街道,360102,
沙井街道,360102050,沙井街道,360102,
扬子洲镇,360102100,扬子洲镇,360102,
贤士湖管理处,360102400,贤士湖管理处,360102,
凤凰洲管理处,360102450,凤凰洲管理处,360102,
南浦街道,360103001,南浦街道,360103,
朝阳洲街道,360103002,朝阳洲街道,360103,
广润门街道,360103004,广润门街道,360103,
西湖街道,360103005,西湖街道,360103,
系马桩街道,360103006,系马桩街道,360103,
绳金塔街道,360103007,绳金塔街道,360103,
丁公路街道,360103009,丁公路街道,360103,
南站街道,360103010,南站街道,360103,
桃源街道,360103011,桃源街道,360103,
十字街街道,360103012,十字街街道,360103,
桃花镇,360103101,桃花镇,360103,
南昌市朝阳农场,360103400,南昌市朝阳农场,360103,
洪都街道,360104002,洪都街道,360104,
京山街道,360104006,京山街道,360104,
三家店街道,360104007,三家店街道,360104,
岱山街道,360104008,岱山街道,360104,
徐家坊街道,360104009,徐家坊街道,360104,
青云谱镇,360104100,青云谱镇,360104,
南昌昌南工业园,360104400,南昌昌南工业园,360104,
